dataset,k,temperature,alpha,max_depth,accuracy,f1_score,precision,recall,timestamp
uci,,2,0.8,7,0.8073333333333333,0.7827867951813879,0.7852872085384752,0.8073333333333333,2025-09-29T01:16:09.844732
uci,,2,0.8,8,0.8078333333333333,0.7791131676153534,0.7858563677930189,0.8078333333333333,2025-09-29T01:16:09.880669
uci,,2,0.9,4,0.8058333333333333,0.7904275349899524,0.7870533219088969,0.8058333333333333,2025-09-29T01:16:09.902847
uci,,2,0.9,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-29T01:16:09.927285
uci,,2,0.9,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:09.953277
uci,,2,0.9,7,0.8073333333333333,0.7827867951813879,0.7852872085384752,0.8073333333333333,2025-09-29T01:16:09.981374
uci,,2,0.9,8,0.8078333333333333,0.7791131676153534,0.7858563677930189,0.8078333333333333,2025-09-29T01:16:10.016817
uci,,2,1.0,4,0.8058333333333333,0.7904275349899524,0.7870533219088969,0.8058333333333333,2025-09-29T01:16:10.038330
uci,,2,1.0,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-29T01:16:10.061698
uci,,2,1.0,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:10.088484
uci,,2,1.0,7,0.8073333333333333,0.7827867951813879,0.7852872085384752,0.8073333333333333,2025-09-29T01:16:10.117300
uci,,2,1.0,8,0.8078333333333333,0.7791131676153534,0.7858563677930189,0.8078333333333333,2025-09-29T01:16:10.152987
uci,,3,0.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:10.173184
uci,,3,0.0,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:10.195723
uci,,3,0.0,6,0.8071666666666667,0.7839334048990594,0.7853035974511213,0.8071666666666667,2025-09-29T01:16:10.220449
uci,,3,0.0,7,0.8058333333333333,0.7766946873744434,0.7828165793052735,0.8058333333333333,2025-09-29T01:16:10.248184
uci,,3,0.0,8,0.7993333333333333,0.7732003845990643,0.7738383307250913,0.7993333333333333,2025-09-29T01:16:10.283093
uci,,3,0.1,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:10.304205
uci,,3,0.1,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:10.327850
uci,,3,0.1,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:10.354678
uci,,3,0.1,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-29T01:16:10.384368
uci,,3,0.1,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-29T01:16:10.420357
uci,,3,0.2,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:10.442363
uci,,3,0.2,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:10.466304
uci,,3,0.2,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:10.491631
uci,,3,0.2,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-29T01:16:10.520708
uci,,3,0.2,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-29T01:16:10.557336
uci,,3,0.3,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:10.578889
uci,,3,0.3,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:10.603739
uci,,3,0.3,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:10.629682
uci,,3,0.3,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-29T01:16:10.659297
uci,,3,0.3,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-29T01:16:10.694668
uci,,3,0.4,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:10.717507
uci,,3,0.4,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:10.740612
uci,,3,0.4,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:10.768073
uci,,3,0.4,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-29T01:16:10.797203
uci,,3,0.4,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-29T01:16:10.833626
uci,,3,0.5,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:10.855923
uci,,3,0.5,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:10.880055
uci,,3,0.5,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:10.908290
uci,,3,0.5,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-29T01:16:10.937945
uci,,3,0.5,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-29T01:16:10.972845
uci,,3,0.6,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:10.995554
uci,,3,0.6,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:11.019125
uci,,3,0.6,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:11.045536
uci,,3,0.6,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-29T01:16:11.074924
uci,,3,0.6,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-29T01:16:11.110611
uci,,3,0.7,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:11.132183
uci,,3,0.7,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:11.156080
uci,,3,0.7,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:11.182709
uci,,3,0.7,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-29T01:16:11.212236
uci,,3,0.7,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-29T01:16:11.247265
uci,,3,0.8,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:11.270044
uci,,3,0.8,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:11.293977
uci,,3,0.8,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:11.320819
uci,,3,0.8,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-29T01:16:11.349582
uci,,3,0.8,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-29T01:16:11.384459
uci,,3,0.9,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:11.406336
uci,,3,0.9,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:11.430746
uci,,3,0.9,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:11.458327
uci,,3,0.9,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-29T01:16:11.487532
uci,,3,0.9,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-29T01:16:11.523403
uci,,3,1.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:11.545889
uci,,3,1.0,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:11.569919
uci,,3,1.0,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:11.595574
uci,,3,1.0,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-29T01:16:11.624294
uci,,3,1.0,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-29T01:16:11.660242
uci,,4,0.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:11.681268
uci,,4,0.0,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:11.703484
uci,,4,0.0,6,0.8071666666666667,0.7839334048990594,0.7853035974511213,0.8071666666666667,2025-09-29T01:16:11.730632
uci,,4,0.0,7,0.8058333333333333,0.7766946873744434,0.7828165793052735,0.8058333333333333,2025-09-29T01:16:11.757769
uci,,4,0.0,8,0.7993333333333333,0.7732003845990643,0.7738383307250913,0.7993333333333333,2025-09-29T01:16:11.789595
uci,,4,0.1,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:11.811609
uci,,4,0.1,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:11.837005
uci,,4,0.1,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:11.863600
uci,,4,0.1,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-29T01:16:11.892303
uci,,4,0.1,8,0.7985,0.7732227060538351,0.7729899535437837,0.7985,2025-09-29T01:16:11.926882
uci,,4,0.2,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:11.948222
uci,,4,0.2,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:11.972881
uci,,4,0.2,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:11.999605
uci,,4,0.2,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-29T01:16:12.029029
uci,,4,0.2,8,0.7985,0.7732227060538351,0.7729899535437837,0.7985,2025-09-29T01:16:12.063679
uci,,4,0.3,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:12.086416
uci,,4,0.3,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:12.109653
uci,,4,0.3,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:12.138745
uci,,4,0.3,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-29T01:16:12.169085
uci,,4,0.3,8,0.7985,0.7732227060538351,0.7729899535437837,0.7985,2025-09-29T01:16:12.205309
uci,,4,0.4,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:12.228455
uci,,4,0.4,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:12.253953
uci,,4,0.4,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:12.280674
uci,,4,0.4,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-29T01:16:12.309926
uci,,4,0.4,8,0.7985,0.7732227060538351,0.7729899535437837,0.7985,2025-09-29T01:16:12.345462
uci,,4,0.5,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:12.368687
uci,,4,0.5,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:12.393359
uci,,4,0.5,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:12.419553
uci,,4,0.5,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-29T01:16:12.447783
uci,,4,0.5,8,0.7985,0.7732227060538351,0.7729899535437837,0.7985,2025-09-29T01:16:12.483044
uci,,4,0.6,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:12.504746
uci,,4,0.6,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:12.527636
uci,,4,0.6,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:12.554880
uci,,4,0.6,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-29T01:16:12.585011
uci,,4,0.6,8,0.7985,0.7732227060538351,0.7729899535437837,0.7985,2025-09-29T01:16:12.622571
uci,,4,0.7,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:12.644782
uci,,4,0.7,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:12.669779
uci,,4,0.7,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:12.696079
uci,,4,0.7,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-29T01:16:12.725901
uci,,4,0.7,8,0.7985,0.7732227060538351,0.7729899535437837,0.7985,2025-09-29T01:16:12.760975
uci,,4,0.8,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:12.783479
uci,,4,0.8,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:12.807250
uci,,4,0.8,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:12.832714
uci,,4,0.8,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-29T01:16:12.861544
uci,,4,0.8,8,0.7985,0.7732227060538351,0.7729899535437837,0.7985,2025-09-29T01:16:12.897630
uci,,4,0.9,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:12.919624
uci,,4,0.9,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:12.942819
uci,,4,0.9,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:12.970200
uci,,4,0.9,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-29T01:16:12.999008
uci,,4,0.9,8,0.7985,0.7732227060538351,0.7729899535437837,0.7985,2025-09-29T01:16:13.032944
uci,,4,1.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:13.054519
uci,,4,1.0,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:13.078500
uci,,4,1.0,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:13.105538
uci,,4,1.0,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-29T01:16:13.134275
uci,,4,1.0,8,0.7985,0.7732227060538351,0.7729899535437837,0.7985,2025-09-29T01:16:13.170291
uci,,5,0.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:13.191144
uci,,5,0.0,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:13.214029
uci,,5,0.0,6,0.8071666666666667,0.7839334048990594,0.7853035974511213,0.8071666666666667,2025-09-29T01:16:13.238210
uci,,5,0.0,7,0.8058333333333333,0.7766946873744434,0.7828165793052735,0.8058333333333333,2025-09-29T01:16:13.265092
uci,,5,0.0,8,0.7993333333333333,0.7732003845990643,0.7738383307250913,0.7993333333333333,2025-09-29T01:16:13.298141
uci,,5,0.1,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:13.320831
uci,,5,0.1,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:16:13.344803
uci,,5,0.1,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:16:13.370567
uci,,5,0.1,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-29T01:16:13.400961
uci,,5,0.1,8,0.7985,0.7732227060538351,0.7729899535437837,0.7985,2025-09-29T01:16:13.436479
uci,,5,0.2,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:16:13.458529
