dataset,k,temperature,alpha,max_depth,accuracy,f1_score,precision,recall,timestamp
uci,,1,0.7,8,0.8056666666666666,0.7875812289001423,0.7852848256465347,0.8056666666666666,2025-09-29T01:08:00.105114
uci,,1,0.8,4,0.8058333333333333,0.7904275349899524,0.7870533219088969,0.8058333333333333,2025-09-29T01:08:00.129877
uci,,1,0.8,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-29T01:08:00.154960
uci,,1,0.8,6,0.8065,0.7829748211893147,0.7843372841240979,0.8065,2025-09-29T01:08:00.182416
uci,,1,0.8,7,0.8056666666666666,0.7823056485433,0.7832528560856211,0.8056666666666666,2025-09-29T01:08:00.212153
uci,,1,0.8,8,0.8056666666666666,0.7875812289001423,0.7852848256465347,0.8056666666666666,2025-09-29T01:08:00.246423
uci,,1,0.9,4,0.8058333333333333,0.7904275349899524,0.7870533219088969,0.8058333333333333,2025-09-29T01:08:00.268395
uci,,1,0.9,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-29T01:08:00.291749
uci,,1,0.9,6,0.8065,0.7829748211893147,0.7843372841240979,0.8065,2025-09-29T01:08:00.318296
uci,,1,0.9,7,0.8056666666666666,0.7823056485433,0.7832528560856211,0.8056666666666666,2025-09-29T01:08:00.349328
uci,,1,0.9,8,0.8056666666666666,0.7875812289001423,0.7852848256465347,0.8056666666666666,2025-09-29T01:08:00.383853
uci,,1,1.0,4,0.8058333333333333,0.7904275349899524,0.7870533219088969,0.8058333333333333,2025-09-29T01:08:00.407511
uci,,1,1.0,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-29T01:08:00.430911
uci,,1,1.0,6,0.8065,0.7829748211893147,0.7843372841240979,0.8065,2025-09-29T01:08:00.457673
uci,,1,1.0,7,0.8056666666666666,0.7823056485433,0.7832528560856211,0.8056666666666666,2025-09-29T01:08:00.487412
uci,,1,1.0,8,0.8056666666666666,0.7875812289001423,0.7852848256465347,0.8056666666666666,2025-09-29T01:08:00.522303
uci,,2,0.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:00.542390
uci,,2,0.0,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:00.566119
uci,,2,0.0,6,0.8071666666666667,0.7839334048990594,0.7853035974511213,0.8071666666666667,2025-09-29T01:08:00.591803
uci,,2,0.0,7,0.8058333333333333,0.7766946873744434,0.7828165793052735,0.8058333333333333,2025-09-29T01:08:00.618012
uci,,2,0.0,8,0.7993333333333333,0.7732003845990643,0.7738383307250913,0.7993333333333333,2025-09-29T01:08:00.650897
uci,,2,0.1,4,0.8058333333333333,0.7904275349899524,0.7870533219088969,0.8058333333333333,2025-09-29T01:08:00.673844
uci,,2,0.1,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-29T01:08:00.698164
uci,,2,0.1,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:00.724672
uci,,2,0.1,7,0.8073333333333333,0.7827867951813879,0.7852872085384752,0.8073333333333333,2025-09-29T01:08:00.754403
uci,,2,0.1,8,0.8078333333333333,0.7791131676153534,0.7858563677930189,0.8078333333333333,2025-09-29T01:08:00.790533
uci,,2,0.2,4,0.8058333333333333,0.7904275349899524,0.7870533219088969,0.8058333333333333,2025-09-29T01:08:00.812822
uci,,2,0.2,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-29T01:08:00.836372
uci,,2,0.2,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:00.864296
uci,,2,0.2,7,0.8073333333333333,0.7827867951813879,0.7852872085384752,0.8073333333333333,2025-09-29T01:08:00.893296
uci,,2,0.2,8,0.8078333333333333,0.7791131676153534,0.7858563677930189,0.8078333333333333,2025-09-29T01:08:00.928476
uci,,2,0.3,4,0.8058333333333333,0.7904275349899524,0.7870533219088969,0.8058333333333333,2025-09-29T01:08:00.950790
uci,,2,0.3,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-29T01:08:00.975608
uci,,2,0.3,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:01.002101
uci,,2,0.3,7,0.8073333333333333,0.7827867951813879,0.7852872085384752,0.8073333333333333,2025-09-29T01:08:01.033826
uci,,2,0.3,8,0.8078333333333333,0.7791131676153534,0.7858563677930189,0.8078333333333333,2025-09-29T01:08:01.068629
uci,,2,0.4,4,0.8058333333333333,0.7904275349899524,0.7870533219088969,0.8058333333333333,2025-09-29T01:08:01.092734
uci,,2,0.4,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-29T01:08:01.116830
uci,,2,0.4,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:01.143839
uci,,2,0.4,7,0.8073333333333333,0.7827867951813879,0.7852872085384752,0.8073333333333333,2025-09-29T01:08:01.172370
uci,,2,0.4,8,0.8078333333333333,0.7791131676153534,0.7858563677930189,0.8078333333333333,2025-09-29T01:08:01.207319
uci,,2,0.5,4,0.8058333333333333,0.7904275349899524,0.7870533219088969,0.8058333333333333,2025-09-29T01:08:01.229932
uci,,2,0.5,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-29T01:08:01.253334
uci,,2,0.5,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:01.280785
uci,,2,0.5,7,0.8073333333333333,0.7827867951813879,0.7852872085384752,0.8073333333333333,2025-09-29T01:08:01.311304
uci,,2,0.5,8,0.8078333333333333,0.7791131676153534,0.7858563677930189,0.8078333333333333,2025-09-29T01:08:01.346828
uci,,2,0.6,4,0.8058333333333333,0.7904275349899524,0.7870533219088969,0.8058333333333333,2025-09-29T01:08:01.370250
uci,,2,0.6,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-29T01:08:01.393020
uci,,2,0.6,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:01.418341
uci,,2,0.6,7,0.8073333333333333,0.7827867951813879,0.7852872085384752,0.8073333333333333,2025-09-29T01:08:01.447167
uci,,2,0.6,8,0.8078333333333333,0.7791131676153534,0.7858563677930189,0.8078333333333333,2025-09-29T01:08:01.482749
uci,,2,0.7,4,0.8058333333333333,0.7904275349899524,0.7870533219088969,0.8058333333333333,2025-09-29T01:08:01.504913
uci,,2,0.7,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-29T01:08:01.528240
uci,,2,0.7,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:01.555120
uci,,2,0.7,7,0.8073333333333333,0.7827867951813879,0.7852872085384752,0.8073333333333333,2025-09-29T01:08:01.583586
uci,,2,0.7,8,0.8078333333333333,0.7791131676153534,0.7858563677930189,0.8078333333333333,2025-09-29T01:08:01.619385
uci,,2,0.8,4,0.8058333333333333,0.7904275349899524,0.7870533219088969,0.8058333333333333,2025-09-29T01:08:01.640986
uci,,2,0.8,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-29T01:08:01.665529
uci,,2,0.8,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:01.692393
uci,,2,0.8,7,0.8073333333333333,0.7827867951813879,0.7852872085384752,0.8073333333333333,2025-09-29T01:08:01.719800
uci,,2,0.8,8,0.8078333333333333,0.7791131676153534,0.7858563677930189,0.8078333333333333,2025-09-29T01:08:01.755871
uci,,2,0.9,4,0.8058333333333333,0.7904275349899524,0.7870533219088969,0.8058333333333333,2025-09-29T01:08:01.778337
uci,,2,0.9,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-29T01:08:01.802127
uci,,2,0.9,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:01.829236
uci,,2,0.9,7,0.8073333333333333,0.7827867951813879,0.7852872085384752,0.8073333333333333,2025-09-29T01:08:01.858866
uci,,2,0.9,8,0.8078333333333333,0.7791131676153534,0.7858563677930189,0.8078333333333333,2025-09-29T01:08:01.895494
uci,,2,1.0,4,0.8058333333333333,0.7904275349899524,0.7870533219088969,0.8058333333333333,2025-09-29T01:08:01.917182
uci,,2,1.0,5,0.8115,0.7784549601442508,0.7930547187058052,0.8115,2025-09-29T01:08:01.941011
uci,,2,1.0,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:01.966072
uci,,2,1.0,7,0.8073333333333333,0.7827867951813879,0.7852872085384752,0.8073333333333333,2025-09-29T01:08:01.994737
uci,,2,1.0,8,0.8078333333333333,0.7791131676153534,0.7858563677930189,0.8078333333333333,2025-09-29T01:08:02.030261
uci,,3,0.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:02.050592
uci,,3,0.0,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:02.072921
uci,,3,0.0,6,0.8071666666666667,0.7839334048990594,0.7853035974511213,0.8071666666666667,2025-09-29T01:08:02.098124
uci,,3,0.0,7,0.8058333333333333,0.7766946873744434,0.7828165793052735,0.8058333333333333,2025-09-29T01:08:02.126519
uci,,3,0.0,8,0.7993333333333333,0.7732003845990643,0.7738383307250913,0.7993333333333333,2025-09-29T01:08:02.159350
uci,,3,0.1,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:02.181445
uci,,3,0.1,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:02.205164
uci,,3,0.1,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:02.231880
uci,,3,0.1,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-29T01:08:02.260669
uci,,3,0.1,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-29T01:08:02.295665
uci,,3,0.2,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:02.320684
uci,,3,0.2,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:02.344767
uci,,3,0.2,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:02.373744
uci,,3,0.2,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-29T01:08:02.403522
uci,,3,0.2,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-29T01:08:02.438241
uci,,3,0.3,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:02.461164
uci,,3,0.3,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:02.485615
uci,,3,0.3,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:02.513121
uci,,3,0.3,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-29T01:08:02.542036
uci,,3,0.3,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-29T01:08:02.578061
uci,,3,0.4,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:02.599850
uci,,3,0.4,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:02.625049
uci,,3,0.4,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:02.651689
uci,,3,0.4,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-29T01:08:02.682234
uci,,3,0.4,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-29T01:08:02.718144
uci,,3,0.5,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:02.741362
uci,,3,0.5,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:02.765140
uci,,3,0.5,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:02.792610
uci,,3,0.5,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-29T01:08:02.822154
uci,,3,0.5,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-29T01:08:02.857390
uci,,3,0.6,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:02.879456
uci,,3,0.6,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:02.904502
uci,,3,0.6,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:02.933036
uci,,3,0.6,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-29T01:08:02.962779
uci,,3,0.6,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-29T01:08:02.998401
uci,,3,0.7,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:03.021358
uci,,3,0.7,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:03.044916
uci,,3,0.7,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:03.071252
uci,,3,0.7,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-29T01:08:03.099842
uci,,3,0.7,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-29T01:08:03.135454
uci,,3,0.8,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:03.157892
uci,,3,0.8,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:03.181802
uci,,3,0.8,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:03.209860
uci,,3,0.8,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-29T01:08:03.239594
uci,,3,0.8,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-29T01:08:03.275176
uci,,3,0.9,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:03.296906
uci,,3,0.9,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:03.321153
uci,,3,0.9,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:03.347159
uci,,3,0.9,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-29T01:08:03.376793
uci,,3,0.9,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-29T01:08:03.411041
uci,,3,1.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:03.432541
uci,,3,1.0,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:03.456464
uci,,3,1.0,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:03.483882
uci,,3,1.0,7,0.807,0.7786865628586108,0.7845680049380952,0.807,2025-09-29T01:08:03.512915
uci,,3,1.0,8,0.805,0.7772165826489958,0.7815967525492956,0.805,2025-09-29T01:08:03.547272
uci,,4,0.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:03.568407
uci,,4,0.0,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:03.591908
uci,,4,0.0,6,0.8071666666666667,0.7839334048990594,0.7853035974511213,0.8071666666666667,2025-09-29T01:08:03.616870
uci,,4,0.0,7,0.8058333333333333,0.7766946873744434,0.7828165793052735,0.8058333333333333,2025-09-29T01:08:03.644730
uci,,4,0.0,8,0.7993333333333333,0.7732003845990643,0.7738383307250913,0.7993333333333333,2025-09-29T01:08:03.676438
uci,,4,0.1,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:03.699655
uci,,4,0.1,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:03.723272
uci,,4,0.1,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:03.750231
uci,,4,0.1,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-29T01:08:03.779595
uci,,4,0.1,8,0.7985,0.7732227060538351,0.7729899535437837,0.7985,2025-09-29T01:08:03.813197
uci,,4,0.2,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:03.834678
uci,,4,0.2,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:03.859094
uci,,4,0.2,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:03.885994
uci,,4,0.2,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-29T01:08:03.915508
uci,,4,0.2,8,0.7985,0.7732227060538351,0.7729899535437837,0.7985,2025-09-29T01:08:03.950131
uci,,4,0.3,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:03.972367
uci,,4,0.3,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:03.996405
uci,,4,0.3,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:04.023790
uci,,4,0.3,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-29T01:08:04.052683
uci,,4,0.3,8,0.7985,0.7732227060538351,0.7729899535437837,0.7985,2025-09-29T01:08:04.089148
uci,,4,0.4,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:04.111168
uci,,4,0.4,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:04.136695
uci,,4,0.4,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:04.162352
uci,,4,0.4,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-29T01:08:04.191488
uci,,4,0.4,8,0.7985,0.7732227060538351,0.7729899535437837,0.7985,2025-09-29T01:08:04.232843
uci,,4,0.5,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:04.258428
uci,,4,0.5,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:04.282745
uci,,4,0.5,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:04.309609
uci,,4,0.5,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-29T01:08:04.340847
uci,,4,0.5,8,0.7985,0.7732227060538351,0.7729899535437837,0.7985,2025-09-29T01:08:04.374195
uci,,4,0.6,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:04.398107
uci,,4,0.6,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:04.421760
uci,,4,0.6,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:04.447793
uci,,4,0.6,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-29T01:08:04.477392
uci,,4,0.6,8,0.7985,0.7732227060538351,0.7729899535437837,0.7985,2025-09-29T01:08:04.512429
uci,,4,0.7,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:04.535921
uci,,4,0.7,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:04.560515
uci,,4,0.7,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:04.585814
uci,,4,0.7,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-29T01:08:04.614993
uci,,4,0.7,8,0.7985,0.7732227060538351,0.7729899535437837,0.7985,2025-09-29T01:08:04.650059
uci,,4,0.8,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:04.671744
uci,,4,0.8,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:04.695163
uci,,4,0.8,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:04.721034
uci,,4,0.8,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-29T01:08:04.750570
uci,,4,0.8,8,0.7985,0.7732227060538351,0.7729899535437837,0.7985,2025-09-29T01:08:04.785554
uci,,4,0.9,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:04.808309
uci,,4,0.9,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:04.831941
uci,,4,0.9,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:04.857937
uci,,4,0.9,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-29T01:08:04.887537
uci,,4,0.9,8,0.7985,0.7732227060538351,0.7729899535437837,0.7985,2025-09-29T01:08:04.923489
uci,,4,1.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:04.945238
uci,,4,1.0,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:04.968592
uci,,4,1.0,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:04.995302
uci,,4,1.0,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-29T01:08:05.023516
uci,,4,1.0,8,0.7985,0.7732227060538351,0.7729899535437837,0.7985,2025-09-29T01:08:05.058209
uci,,5,0.0,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:05.079556
uci,,5,0.0,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:05.101840
uci,,5,0.0,6,0.8071666666666667,0.7839334048990594,0.7853035974511213,0.8071666666666667,2025-09-29T01:08:05.126900
uci,,5,0.0,7,0.8058333333333333,0.7766946873744434,0.7828165793052735,0.8058333333333333,2025-09-29T01:08:05.155231
uci,,5,0.0,8,0.7993333333333333,0.7732003845990643,0.7738383307250913,0.7993333333333333,2025-09-29T01:08:05.188339
uci,,5,0.1,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:05.211188
uci,,5,0.1,5,0.8108333333333333,0.7789395929095392,0.791402932999722,0.8108333333333333,2025-09-29T01:08:05.234760
uci,,5,0.1,6,0.807,0.7833766649702804,0.7849943869030244,0.807,2025-09-29T01:08:05.260429
uci,,5,0.1,7,0.8066666666666666,0.7784218055161755,0.7840644134358015,0.8066666666666666,2025-09-29T01:08:05.288104
uci,,5,0.1,8,0.7985,0.7732227060538351,0.7729899535437837,0.7985,2025-09-29T01:08:05.324143
uci,,5,0.2,4,0.8061666666666667,0.7913923128275089,0.7878629656911248,0.8061666666666667,2025-09-29T01:08:05.346040
