dataset,k,temperature,alpha,max_depth,accuracy,f1_score,precision,recall,timestamp
uci,5,1,0.9,6,0.7825,0.7341136521831528,0.7403418087305523,0.7825,2025-10-09T21:07:38.332959
uci,5,1,0.9,7,0.7831666666666667,0.736300611670781,0.7421189839236049,0.7831666666666667,2025-10-09T21:07:38.344561
uci,5,1,0.9,8,0.7835,0.7358531696778876,0.7425482499509103,0.7835,2025-10-09T21:07:38.361615
uci,5,1,1.0,4,0.7851666666666667,0.7272065527808849,0.7452574848886286,0.7851666666666667,2025-10-09T21:07:38.367153
uci,5,1,1.0,5,0.7826666666666666,0.7133540109816526,0.7391030276424766,0.7826666666666666,2025-10-09T21:07:38.375826
uci,5,1,1.0,6,0.7825,0.7341136521831528,0.7403418087305523,0.7825,2025-10-09T21:07:38.389728
uci,5,1,1.0,7,0.7831666666666667,0.736300611670781,0.7421189839236049,0.7831666666666667,2025-10-09T21:07:38.409005
uci,5,2,0.0,4,0.7863333333333333,0.7423704769774352,0.748898500861322,0.7863333333333333,2025-10-09T21:07:38.423459
uci,5,1,1.0,8,0.7835,0.7358531696778876,0.7425482499509103,0.7835,2025-10-09T21:07:38.428579
uci,5,2,0.0,5,0.7835,0.7375478111065227,0.7430369781148733,0.7835,2025-10-09T21:07:38.433093
uci,5,2,0.0,6,0.7866666666666666,0.7446780146772726,0.7499701328057647,0.7866666666666666,2025-10-09T21:07:38.458631
uci,5,2,0.1,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-10-09T21:07:38.474302
uci,5,2,0.0,7,0.7868333333333334,0.747850378920384,0.7511043481523113,0.7868333333333334,2025-10-09T21:07:38.480769
uci,5,2,0.0,8,0.7848333333333334,0.7411285410307418,0.7461916545439852,0.7848333333333334,2025-10-09T21:07:38.487176
uci,5,2,0.1,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:38.510031
uci,5,2,0.1,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-10-09T21:07:38.525786
uci,5,2,0.1,7,0.7845,0.7309954042676416,0.7436075088339222,0.7845,2025-10-09T21:07:38.537494
uci,5,2,0.1,8,0.7851666666666667,0.741044906289937,0.7466898133719594,0.7851666666666667,2025-10-09T21:07:38.542890
uci,5,2,0.2,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-10-09T21:07:38.553586
uci,5,2,0.2,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:38.575242
uci,5,2,0.2,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-10-09T21:07:38.587353
uci,5,2,0.2,7,0.7845,0.7309954042676416,0.7436075088339222,0.7845,2025-10-09T21:07:38.599824
uci,5,2,0.2,8,0.7851666666666667,0.741044906289937,0.7466898133719594,0.7851666666666667,2025-10-09T21:07:38.606989
uci,5,2,0.3,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-10-09T21:07:38.617546
uci,5,2,0.3,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:38.638142
uci,5,2,0.3,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-10-09T21:07:38.648216
uci,5,2,0.3,7,0.7845,0.7309954042676416,0.7436075088339222,0.7845,2025-10-09T21:07:38.663896
uci,5,2,0.3,8,0.7851666666666667,0.741044906289937,0.7466898133719594,0.7851666666666667,2025-10-09T21:07:38.669046
uci,5,2,0.4,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-10-09T21:07:38.681683
uci,5,2,0.4,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:38.697154
uci,5,2,0.4,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-10-09T21:07:38.712103
uci,5,2,0.4,7,0.7845,0.7309954042676416,0.7436075088339222,0.7845,2025-10-09T21:07:38.724645
uci,5,2,0.4,8,0.7851666666666667,0.741044906289937,0.7466898133719594,0.7851666666666667,2025-10-09T21:07:38.733260
uci,5,2,0.5,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-10-09T21:07:38.739801
uci,5,2,0.5,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:38.762020
uci,5,2,0.5,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-10-09T21:07:38.778861
uci,5,2,0.5,7,0.7845,0.7309954042676416,0.7436075088339222,0.7845,2025-10-09T21:07:38.788516
uci,5,2,0.5,8,0.7851666666666667,0.741044906289937,0.7466898133719594,0.7851666666666667,2025-10-09T21:07:38.793628
uci,5,2,0.6,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-10-09T21:07:38.803427
uci,5,2,0.6,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:38.827531
uci,5,2,0.6,7,0.7845,0.7309954042676416,0.7436075088339222,0.7845,2025-10-09T21:07:38.844490
uci,5,2,0.6,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-10-09T21:07:38.850576
uci,5,2,0.6,8,0.7851666666666667,0.741044906289937,0.7466898133719594,0.7851666666666667,2025-10-09T21:07:38.858081
uci,5,2,0.7,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-10-09T21:07:38.876910
uci,5,2,0.7,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:38.892733
uci,5,2,0.7,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-10-09T21:07:38.903780
uci,5,2,0.7,7,0.7845,0.7309954042676416,0.7436075088339222,0.7845,2025-10-09T21:07:38.906980
uci,5,2,0.7,8,0.7851666666666667,0.741044906289937,0.7466898133719594,0.7851666666666667,2025-10-09T21:07:38.925610
uci,5,2,0.8,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-10-09T21:07:38.934269
uci,5,2,0.8,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:38.951303
uci,5,2,0.8,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-10-09T21:07:38.956810
uci,5,2,0.8,7,0.7845,0.7309954042676416,0.7436075088339222,0.7845,2025-10-09T21:07:38.972775
uci,5,2,0.8,8,0.7851666666666667,0.741044906289937,0.7466898133719594,0.7851666666666667,2025-10-09T21:07:38.980482
uci,5,2,0.9,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-10-09T21:07:38.989867
uci,5,2,0.9,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:39.004808
uci,5,2,0.9,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-10-09T21:07:39.021483
uci,5,2,0.9,7,0.7845,0.7309954042676416,0.7436075088339222,0.7845,2025-10-09T21:07:39.031594
uci,5,2,0.9,8,0.7851666666666667,0.741044906289937,0.7466898133719594,0.7851666666666667,2025-10-09T21:07:39.042727
uci,5,2,1.0,4,0.7848333333333334,0.7271806046370977,0.7443411838381159,0.7848333333333334,2025-10-09T21:07:39.081076
uci,5,2,1.0,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:39.110003
uci,5,2,1.0,6,0.782,0.7330654294149682,0.739164806007577,0.782,2025-10-09T21:07:39.130520
uci,5,2,1.0,7,0.7845,0.7309954042676416,0.7436075088339222,0.7845,2025-10-09T21:07:39.145991
uci,5,3,0.0,4,0.7863333333333333,0.7423704769774352,0.748898500861322,0.7863333333333333,2025-10-09T21:07:39.155392
uci,5,2,1.0,8,0.7851666666666667,0.741044906289937,0.7466898133719594,0.7851666666666667,2025-10-09T21:07:39.155717
uci,5,3,0.0,5,0.7835,0.7375478111065227,0.7430369781148733,0.7835,2025-10-09T21:07:39.178928
uci,5,3,0.0,6,0.7866666666666666,0.7446780146772726,0.7499701328057647,0.7866666666666666,2025-10-09T21:07:39.194383
uci,5,3,0.0,7,0.7868333333333334,0.747850378920384,0.7511043481523113,0.7868333333333334,2025-10-09T21:07:39.205414
uci,5,3,0.0,8,0.7848333333333334,0.7411285410307418,0.7461916545439852,0.7848333333333334,2025-10-09T21:07:39.213558
uci,5,3,0.1,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-10-09T21:07:39.221771
uci,5,3,0.1,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:39.244013
uci,5,3,0.1,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-10-09T21:07:39.257307
uci,5,3,0.1,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-10-09T21:07:39.269663
uci,5,3,0.1,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-10-09T21:07:39.275179
uci,5,3,0.2,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-10-09T21:07:39.288416
uci,5,3,0.2,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:39.303711
uci,5,3,0.2,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-10-09T21:07:39.322522
uci,5,3,0.2,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-10-09T21:07:39.328895
uci,5,3,0.2,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-10-09T21:07:39.336778
uci,5,3,0.3,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-10-09T21:07:39.345461
uci,5,3,0.3,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:39.369529
uci,5,3,0.3,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-10-09T21:07:39.384041
uci,5,3,0.3,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-10-09T21:07:39.391408
uci,5,3,0.3,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-10-09T21:07:39.398542
uci,5,3,0.4,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-10-09T21:07:39.419260
uci,5,3,0.4,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:39.430537
uci,5,3,0.4,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-10-09T21:07:39.447209
uci,5,3,0.4,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-10-09T21:07:39.447731
uci,5,3,0.4,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-10-09T21:07:39.471329
uci,5,3,0.5,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-10-09T21:07:39.481501
uci,5,3,0.5,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:39.491788
uci,5,3,0.5,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-10-09T21:07:39.497758
uci,5,3,0.5,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-10-09T21:07:39.524613
uci,5,3,0.6,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-10-09T21:07:39.538882
uci,5,3,0.5,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-10-09T21:07:39.545774
uci,5,3,0.6,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:39.548163
uci,5,3,0.6,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-10-09T21:07:39.583059
uci,5,3,0.7,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-10-09T21:07:39.590024
uci,5,3,0.6,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-10-09T21:07:39.602977
uci,5,3,0.6,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-10-09T21:07:39.605953
uci,5,3,0.7,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:39.637539
uci,5,3,0.7,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-10-09T21:07:39.655257
uci,5,3,0.7,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-10-09T21:07:39.659222
uci,5,3,0.7,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-10-09T21:07:39.665459
uci,5,3,0.8,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-10-09T21:07:39.689487
uci,5,3,0.8,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:39.716032
uci,5,3,0.8,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-10-09T21:07:39.716384
uci,5,3,0.8,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-10-09T21:07:39.724614
uci,5,3,0.8,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-10-09T21:07:39.736142
uci,5,3,0.9,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-10-09T21:07:39.766496
uci,5,3,0.9,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:39.778691
uci,5,3,0.9,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-10-09T21:07:39.783829
uci,5,3,0.9,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-10-09T21:07:39.789780
uci,5,3,1.0,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-10-09T21:07:39.822897
uci,5,3,1.0,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:39.839270
uci,5,3,0.9,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-10-09T21:07:39.841585
uci,5,3,1.0,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-10-09T21:07:39.846190
uci,5,4,0.0,4,0.7863333333333333,0.7423704769774352,0.748898500861322,0.7863333333333333,2025-10-09T21:07:39.881971
uci,5,3,1.0,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-10-09T21:07:39.890193
uci,5,4,0.0,5,0.7835,0.7375478111065227,0.7430369781148733,0.7835,2025-10-09T21:07:39.896896
uci,5,3,1.0,8,0.7841666666666667,0.7404879400716302,0.7449832948353987,0.7841666666666667,2025-10-09T21:07:39.903356
uci,5,4,0.0,6,0.7866666666666666,0.7446780146772726,0.7499701328057647,0.7866666666666666,2025-10-09T21:07:39.937885
uci,5,4,0.1,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-10-09T21:07:39.945178
uci,5,4,0.0,7,0.7868333333333334,0.747850378920384,0.7511043481523113,0.7868333333333334,2025-10-09T21:07:39.954443
uci,5,4,0.0,8,0.7848333333333334,0.7411285410307418,0.7461916545439852,0.7848333333333334,2025-10-09T21:07:39.960238
uci,5,4,0.1,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:39.989596
uci,5,4,0.1,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-10-09T21:07:40.004864
uci,5,4,0.1,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-10-09T21:07:40.011070
uci,5,4,0.1,8,0.7858333333333334,0.7457641092038266,0.7490702460771441,0.7858333333333334,2025-10-09T21:07:40.020932
uci,5,4,0.2,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-10-09T21:07:40.038401
uci,5,4,0.2,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:40.052841
uci,5,4,0.2,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-10-09T21:07:40.069704
uci,5,4,0.2,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-10-09T21:07:40.074364
uci,5,4,0.2,8,0.7858333333333334,0.7457641092038266,0.7490702460771441,0.7858333333333334,2025-10-09T21:07:40.090971
uci,5,4,0.3,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-10-09T21:07:40.104174
uci,5,4,0.3,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:40.118026
uci,5,4,0.3,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-10-09T21:07:40.127906
uci,5,4,0.3,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-10-09T21:07:40.139874
uci,5,4,0.3,8,0.7858333333333334,0.7457641092038266,0.7490702460771441,0.7858333333333334,2025-10-09T21:07:40.155953
uci,5,4,0.4,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-10-09T21:07:40.167097
uci,5,4,0.4,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:40.178019
uci,5,4,0.4,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-10-09T21:07:40.191799
uci,5,4,0.4,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-10-09T21:07:40.213570
uci,5,4,0.4,8,0.7858333333333334,0.7457641092038266,0.7490702460771441,0.7858333333333334,2025-10-09T21:07:40.231192
uci,5,4,0.5,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-10-09T21:07:40.234425
uci,5,4,0.5,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:40.240136
uci,5,4,0.5,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-10-09T21:07:40.272691
uci,5,4,0.6,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-10-09T21:07:40.284048
uci,5,4,0.5,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-10-09T21:07:40.293080
uci,5,4,0.5,8,0.7858333333333334,0.7457641092038266,0.7490702460771441,0.7858333333333334,2025-10-09T21:07:40.300084
uci,5,4,0.6,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:40.327841
uci,5,4,0.6,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-10-09T21:07:40.340547
uci,5,4,0.6,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-10-09T21:07:40.351142
uci,5,4,0.6,8,0.7858333333333334,0.7457641092038266,0.7490702460771441,0.7858333333333334,2025-10-09T21:07:40.361209
uci,5,4,0.7,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-10-09T21:07:40.378267
uci,5,4,0.7,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:40.395518
uci,5,4,0.7,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-10-09T21:07:40.407181
uci,5,4,0.7,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-10-09T21:07:40.414608
uci,5,4,0.7,8,0.7858333333333334,0.7457641092038266,0.7490702460771441,0.7858333333333334,2025-10-09T21:07:40.429727
uci,5,4,0.8,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-10-09T21:07:40.444611
uci,5,4,0.8,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:40.459730
uci,5,4,0.8,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-10-09T21:07:40.470641
uci,5,4,0.8,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-10-09T21:07:40.475515
uci,5,4,0.8,8,0.7858333333333334,0.7457641092038266,0.7490702460771441,0.7858333333333334,2025-10-09T21:07:40.495754
uci,5,4,0.9,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-10-09T21:07:40.504106
uci,5,4,0.9,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:40.514909
uci,5,4,0.9,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-10-09T21:07:40.524666
uci,5,4,0.9,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-10-09T21:07:40.542723
uci,5,4,1.0,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-10-09T21:07:40.554205
uci,5,4,0.9,8,0.7858333333333334,0.7457641092038266,0.7490702460771441,0.7858333333333334,2025-10-09T21:07:40.569331
uci,5,4,1.0,5,0.786,0.7301226685557897,0.7472694572195794,0.786,2025-10-09T21:07:40.573336
uci,5,4,1.0,6,0.7821666666666667,0.7333570675975881,0.7395406179714472,0.7821666666666667,2025-10-09T21:07:40.595591
uci,5,5,0.0,4,0.7863333333333333,0.7423704769774352,0.748898500861322,0.7863333333333333,2025-10-09T21:07:40.606735
uci,5,4,1.0,7,0.7843333333333333,0.7319929678848283,0.7433533874354471,0.7843333333333333,2025-10-09T21:07:40.621013
uci,5,4,1.0,8,0.7858333333333334,0.7457641092038266,0.7490702460771441,0.7858333333333334,2025-10-09T21:07:40.627325
uci,5,5,0.0,5,0.7835,0.7375478111065227,0.7430369781148733,0.7835,2025-10-09T21:07:40.638552
uci,5,5,0.0,6,0.7866666666666666,0.7446780146772726,0.7499701328057647,0.7866666666666666,2025-10-09T21:07:40.655742
uci,5,5,0.1,4,0.7881666666666667,0.7462398818704535,0.7526810153438259,0.7881666666666667,2025-10-09T21:07:40.678923
uci,5,5,0.0,7,0.7868333333333334,0.747850378920384,0.7511043481523113,0.7868333333333334,2025-10-09T21:07:40.679421
